timestamp,R,G,B,luminosity
00:31:06.936584,20812.800781,22144.0,2750.800049,141.702194
00:31:07.436676,6000.0,22088.0,2735.199951,141.349594
00:31:07.936737,5990.399902,22056.0,2724.800049,141.272202
00:31:08.436828,6019.200195,22068.0,2724.800049,141.151794
00:31:08.936920,6009.600098,6760.0,22744.800781,157.345596
00:31:09.437042,854.400024,6760.0,22672.0,157.354202
00:31:09.937103,825.599976,6784.0,22713.599609,157.500397
00:31:10.437194,844.799988,6768.0,22718.800781,157.233795
00:31:10.937316,835.200012,0.0,0.0,0.0
00:31:11.437377,0.0,0.0,0.0,0.0
00:31:11.937469,0.0,0.0,0.0,0.0
00:31:12.437561,0.0,0.0,0.0,0.0
00:31:12.937652,0.0,5656.0,20.799999,66.718803
00:31:13.437744,21187.199219,5456.0,31.200001,66.357597
00:31:13.937835,21024.0,5412.0,10.4,66.2286
00:31:14.437927,20985.599609,5360.0,26.0,66.125397
00:31:14.938018,20889.599609,22276.0,2761.199951,142.2612
00:31:15.438110,6009.600098,22188.0,2756.0,142.072006
00:31:15.938201,6028.799805,22192.0,2730.0,142.003204
00:31:16.438293,6048.0,22164.0,2745.600098,141.917206
00:31:16.938354,6019.200195,6784.0,22869.599609,158.145401
00:31:17.438446,816.0,6820.0,22776.0,158.110992
00:31:17.938537,825.599976,6808.0,22791.599609,158.016403
00:31:18.438598,835.200012,6808.0,22786.400391,158.102402
00:31:18.938690,816.0,0.0,0.0,0.0
00:31:19.438751,0.0,0.0,0.0,0.0
00:31:19.938873,0.0,0.0,0.0,0.0
00:31:20.438964,0.0,0.0,0.0,0.0
00:31:20.939178,230.399994,5704.0,5.2,67.114403
00:31:21.439117,21273.599609,5464.0,31.200001,66.761803
00:31:21.939208,21158.400391,5432.0,26.0,66.624199
00:31:22.439392,21043.199219,5416.0,20.799999,66.503799
00:31:22.939392,20745.599609,22320.0,2766.399902,142.7686
00:31:23.439483,6048.0,22192.0,2756.0,142.398804
00:31:23.939666,6038.399902,22240.0,2761.199951,142.510605
00:31:24.439636,6086.399902,22256.0,2761.199951,142.441803
00:31:24.939727,5980.799805,6832.0,22900.800781,158.850601
00:31:25.439910,844.799988,6848.0,22880.0,158.781799
00:31:25.939910,835.200012,6832.0,22864.400391,158.712997
00:31:26.440002,816.0,6812.0,22890.400391,158.773193
00:31:26.940246,816.0,0.0,0.0,0.0
00:31:27.440155,0.0,0.0,0.0,0.0
00:31:27.940246,0.0,0.0,0.0,0.0
00:31:28.440460,0.0,0.0,0.0,0.0
00:31:28.940429,518.400024,5728.0,26.0,67.510002
00:31:29.440521,21408.0,5508.0,20.799999,67.054199
00:31:29.940704,21235.199219,5472.0,31.200001,67.002602
00:31:30.440673,21196.800781,5448.0,20.799999,66.882202
00:31:30.940765,20745.599609,22428.0,2802.800049,143.413605
00:31:31.440856,6096.0,22344.0,2787.199951,142.992203
00:31:31.940917,6057.600098,22316.0,2792.399902,143.000793
00:31:32.440979,6076.799805,22316.0,2771.600098,142.880402
00:31:32.941070,5932.799805,6848.0,23015.199219,159.650406
00:31:33.441162,864.0,6872.0,22984.0,159.435394
00:31:33.941253,816.0,6880.0,22968.400391,159.478394
00:31:34.441406,806.400024,6848.0,23030.800781,159.444
00:31:34.941467,796.799988,0.0,0.0,0.0
00:31:35.441558,0.0,0.0,0.0,0.0
00:31:35.941619,0.0,0.0,0.0,0.0
00:31:36.441741,0.0,0.0,0.0,0.0
00:31:36.941833,729.599976,5752.0,26.0,67.888397
00:31:37.441925,21484.800781,5528.0,31.200001,67.432602
00:31:37.942016,21360.0,5492.0,26.0,67.398201
00:31:38.442108,21321.599609,5492.0,20.799999,67.166
00:31:38.942199,20688.0,22528.0,2782.0,144.110199
00:31:39.442291,6076.799805,22424.0,2808.0,143.6716
00:31:39.942382,6105.600098,22408.0,2808.0,143.482407
00:31:40.442474,6115.200195,22420.0,2792.399902,143.6716
00:31:40.942565,5894.399902,6888.0,23140.0,160.338394
00:31:41.442657,854.400024,6908.0,23129.599609,160.286804
00:31:41.942718,864.0,6908.0,23030.800781,160.269608
00:31:42.442779,835.200012,6908.0,23056.800781,160.175003
00:31:42.942871,806.400024,0.0,0.0,0.0
00:31:43.442932,0.0,0.0,0.0,0.0172
00:31:43.943023,0.0,0.0,0.0,0.0
00:31:44.443084,0.0,0.0,0.0,0.0
00:31:44.943206,960.0,5768.0,26.0,68.283997
00:31:45.443298,21628.800781,5548.0,31.200001,67.733597
00:31:45.943481,21484.800781,5532.0,26.0,67.604599
00:31:46.443481,21427.199219,5512.0,26.0,67.596001
00:31:46.943572,20611.199219,22612.0,2813.199951,144.436996
00:31:47.443756,6105.600098,22504.0,2818.399902,144.230606
00:31:47.943756,6115.200195,22468.0,2808.0,144.127396
00:31:48.443847,6124.799805,22472.0,2818.399902,144.0242
00:31:48.944091,5856.0,6896.0,23233.599609,160.725403
00:31:49.444030,844.799988,6940.0,23192.0,160.647995
00:31:49.944122,844.799988,6896.0,23186.800781,160.742599
00:31:50.444335,844.799988,6928.0,23197.199219,160.914597
00:31:50.944274,796.799988,0.0,0.0,0.0
00:31:51.444366,0.0,0.0,0.0,0.0
00:31:51.944549,0.0,0.0,0.0,0.0
00:31:52.444549,0.0,0.0,10.4,0.0
00:31:52.944610,1228.800049,5792.0,26.0,68.6968
00:31:53.444793,21705.599609,5600.0,15.6,68.2668
00:31:53.944763,21580.800781,5556.0,26.0,68.103401
00:31:54.444854,21504.0,5548.0,31.200001,68.077599
00:31:54.945007,20630.400391,22636.0,2849.600098,145.056198
00:31:55.445037,6134.399902,22560.0,2828.800049,145.039001
00:31:55.945129,6134.399902,22544.0,2797.600098,144.626205
00:31:56.445190,6115.200195,22568.0,2839.199951,144.651993
00:31:56.945281,5817.600098,6948.0,23280.400391,161.473602
00:31:57.445373,854.400024,6964.0,23270.0,161.370407
00:31:57.945617,854.400024,6960.0,23285.599609,161.4048
00:31:58.445526,873.599976,6952.0,23254.400391,161.413406
00:31:58.945617,787.200012,0.0,0.0,0.0
00:31:59.445739,0.0,0.0,0.0,0.0
00:31:59.945800,0.0,0.0,0.0,0.0
00:32:00.445892,0.0,0.0,0.0,0.0
00:32:00.945953,1478.400024,5836.0,26.0,69.152603
00:32:01.446014,21849.599609,5640.0,15.6,68.662399
00:32:01.946105,21676.800781,5580.0,26.0,68.430199
00:32:02.446197,21648.0,5564.0,26.0,68.335602
00:32:02.946289,20544.0,22768.0,2860.0,145.692596
00:32:03.446380,6172.799805,22640.0,2839.199951,145.271194
00:32:03.946472,6144.0,22624.0,2839.199951,145.125
00:32:04.446563,6163.200195,22644.0,2839.199951,145.228195
00:32:04.946655,5779.200195,6968.0,23436.400391,162.049805
00:32:05.446746,873.599976,7000.0,23415.599609,162.264801
00:32:05.946838,835.200012,6972.0,23394.800781,162.049805
00:32:06.446929,854.400024,6996.0,23368.800781,162.127197
00:32:06.946990,787.200012,0.0,0.0,0.0
00:32:07.447082,0.0,0.0,0.0,0.0172
00:32:07.947204,0.0,0.0,0.0,0.0
00:32:08.447235,0.0,0.0,0.0,0.0
00:32:08.947326,1708.800049,5856.0,31.200001,69.445
00:32:09.447387,21945.599609,5640.0,46.799999,68.946198
00:32:09.947509,21753.599609,5592.0,26.0,68.851601
00:32:10.447601,21763.199219,5572.0,31.200001,68.843002
00:32:10.947814,20534.400391,22840.0,2860.0,146.2258
00:32:11.447784,6192.0,22720.0,2880.800049,146.002197
00:32:11.947814,6163.200195,22720.0,2854.800049,145.761398
00:32:12.447906,6163.200195,22720.0,2844.399902,145.709793
00:32:12.947937,5760.0,7016.0,23493.599609,162.892593
00:32:13.448028,844.799988,7040.0,23472.800781,162.832397
00:32:13.948272,854.400024,7028.0,23467.599609,162.944199
00:32:14.448181,864.0,7048.0,23446.800781,162.712006
00:32:14.948272,796.799988,0.0,0.0,0.0
00:32:15.448455,0.0,0.0,0.0,0.0
00:32:15.948455,0.0,0.0,0.0,0.0172
00:32:16.448547,0.0,0.0,0.0,0.0
00:32:16.948699,1920.0,5888.0,31.200001,69.823402
00:32:17.448699,22080.0,5664.0,26.0,69.307404
00:32:17.948791,21907.199219,5644.0,20.799999,69.350403
00:32:18.449005,21849.599609,5608.0,31.200001,69.230003
00:32:18.948974,20476.800781,22896.0,2880.800049,146.965393
00:32:19.449066,6201.600098,22792.0,2860.0,146.492401
00:32:19.949249,6144.0,22804.0,2849.600098,146.414993
00:32:20.449218,6192.0,22744.0,2854.800049,146.406403
00:32:20.949310,5731.200195,7048.0,23608.0,163.649399
00:32:21.449554,864.0,7076.0,23566.400391,163.477402
00:32:21.949462,825.599976,7052.0,23571.599609,163.752594
00:32:22.449554,854.400024,7052.0,23561.199219,163.666595
00:32:22.949676,796.799988,0.0,0.0,0.0
00:32:23.449707,0.0,0.0,0.0,0.0172
00:32:23.949798,0.0,0.0,0.0,0.0
00:32:24.449920,0.0,0.0,0.0,0.0
00:32:24.949951,2150.399902,5936.0,26.0,70.296402
00:32:25.450042,22214.400391,5696.0,26.0,69.616997
00:32:25.950195,22051.199219,5656.0,31.200001,69.462196
00:32:26.450164,21964.800781,5628.0,15.6,69.634201
00:32:26.950256,20448.0,22972.0,2896.399902,147.206207
00:32:27.450469,6211.200195,22920.0,2891.199951,147.059998
00:32:27.950531,6230.399902,22880.0,2901.600098,146.913803
00:32:28.450622,6201.600098,22868.0,2896.399902,146.896606
00:32:28.950683,5692.799805,7076.0,23680.800781,164.363205
00:32:29.450775,873.599976,7084.0,23680.800781,164.285797
00:32:29.950866,873.599976,7096.0,23670.400391,164.242798
00:32:30.450927,854.400024,7112.0,23675.599609,164.242798
00:32:30.950988,768.0,0.0,0.0,0.0
00:32:31.451080,0.0,0.0,0.0,0.0
00:32:31.951171,0.0,0.0,0.0,0.0
00:32:32.451263,0.0,8.0,10.4,0.0
00:32:32.951354,2438.399902,5948.0,20.799999,70.614601
00:32:33.451416,22243.199219,5704.0,31.200001,70.176003
00:32:33.951568,22166.400391,5704.0,36.400002,69.9524
00:32:34.451660,22108.800781,5676.0,31.200001,69.883598
00:32:34.951660,20332.800781,23076.0,2917.199951,147.980194
00:32:35.451751,6220.799805,22956.0,2922.399902,147.627594
00:32:35.951904,6220.799805,22960.0,2912.0,147.533005
00:32:36.451904,6249.600098,22976.0,2891.199951,147.472794
00:32:36.951995,5654.399902,7104.0,23800.400391,164.956604
00:32:37.452239,854.400024,7132.0,23758.800781,164.939407
00:32:37.952148,892.799988,7128.0,23764.0,164.913605
00:32:38.452239,883.200012,7128.0,23748.400391,165.042603
00:32:38.952362,768.0,0.0,0.0,0.0172
00:32:39.452392,0.0,0.0,0.0,0.0086
00:32:39.952484,0.0,0.0,0.0,0.0
00:32:40.452697,0.0,0.0,0.0,0.0
00:32:40.952636,2688.0,5972.0,31.200001,71.156403
00:32:41.452728,22425.599609,5740.0,26.0,70.614601
00:32:41.952911,22233.599609,5692.0,31.200001,70.365196
00:32:42.452911,22156.800781,5680.0,20.799999,70.262001
00:32:42.953002,20265.599609,23184.0,2932.800049,148.384399
00:32:43.453125,6230.399902,23072.0,2932.800049,148.177994
00:32:43.953155,6268.799805,23000.0,2927.600098,148.014603
00:32:44.453247,6268.799805,23044.0,2927.600098,148.023193
00:32:44.953460,5577.600098,7140.0,23925.199219,165.618805
00:32:45.453460,854.400024,7156.0,23883.599609,165.713394
00:32:45.953552,883.200012,7156.0,23862.800781,165.618805
00:32:46.453704,854.400024,7148.0,23852.400391,165.679001
00:32:46.953674,768.0,0.0,0.0,0.0
00:32:47.453765,0.0,0.0,0.0,0.0
00:32:47.953979,0.0,0.0,0.0,0.0
00:32:48.453948,0.0,0.0,0.0,0.0
00:32:48.954040,2937.600098,5996.0,20.799999,71.336998
00:32:49.454223,22483.199219,5776.0,31.200001,70.9328
00:32:49.954254,22368.0,5720.0,26.0,70.623199
00:32:50.454315,22272.0,5732.0,31.200001,70.743599
00:32:50.954345,20198.400391,23192.0,2958.800049,148.779999
00:32:51.454437,6297.600098,23144.0,2932.800049,148.840195
00:32:51.954528,6278.399902,23112.0,2927.600098,148.582199
00:32:52.454742,6288.0,23144.0,2922.399902,148.651001
00:32:52.954681,5568.0,7176.0,23956.400391,166.487396
00:32:53.454772,892.799988,7172.0,23925.199219,166.151993
00:32:53.954864,883.200012,7188.0,23935.599609,166.160599
00:32:54.454956,883.200012,7188.0,23940.800781,166.349792
00:32:54.955047,758.400024,0.0,0.0,0.0
00:32:55.455139,0.0,0.0,0.0,0.0
00:32:55.955230,0.0,0.0,0.0,0.0
00:32:56.455322,0.0,8.0,0.0,0.0
00:32:56.955383,3187.199951,6024.0,31.200001,71.775597
00:32:57.455474,22608.0,5820.0,41.599998,71.173599
00:32:57.955566,22454.400391,5760.0,26.0,71.165001
00:32:58.455627,22416.0,5752.0,36.400002,71.122002
00:32:58.955718,20169.599609,23300.0,2979.600098,149.588394
00:32:59.455810,6297.600098,23208.0,2974.399902,149.2444
00:32:59.955871,6259.200195,23168.0,2938.0,148.8918
00:33:00.455963,6297.600098,23168.0,2943.199951,149.132599
00:33:00.956146,5548.799805,7192.0,24117.599609,166.934601
00:33:01.456115,864.0,7228.0,24013.599609,166.900208
00:33:01.956207,883.200012,7240.0,24013.599609,166.900208
00:33:02.456390,873.599976,7216.0,24003.199219,166.805603
00:33:02.956359,768.0,0.0,10.4,0.0
00:33:03.456451,0.0,0.0,0.0,0.0
00:33:03.956634,0.0,0.0,0.0,0.0
00:33:04.456604,0.0,0.0,0.0,0.0086
00:33:04.956695,3456.0,6072.0,31.200001,72.119598
00:33:05.456878,22713.599609,5840.0,26.0,71.689598
00:33:05.956878,22579.199219,5812.0,26.0,71.397202
00:33:06.456970,22502.400391,5764.0,20.799999,71.466003
00:33:06.957153,20092.800781,23348.0,2990.0,150.181793
00:33:07.457122,6307.200195,23296.0,2958.800049,149.760406
00:33:07.957214,6316.799805,23296.0,2969.199951,149.614197
00:33:08.457366,6307.200195,23292.0,2979.600098,149.605606
00:33:08.957397,5491.200195,7204.0,24138.400391,167.596802
00:33:09.457489,864.0,7236.0,24143.599609,167.579605
00:33:09.957702,873.599976,7252.0,24117.599609,167.7258
00:33:10.457641,892.799988,7276.0,24128.0,167.699997
00:33:10.957733,748.799988,0.0,0.0,0.0
00:33:11.457916,0.0,0.0,0.0,0.0
00:33:11.957916,0.0,0.0,0.0,0.0
00:33:12.458007,0.0,0.0,0.0,0.0
00:33:12.958068,3667.199951,6056.0,31.200001,72.549599
00:33:13.458160,22848.0,5868.0,26.0,72.093803
00:33:13.958251,22627.199219,5828.0,20.799999,71.861603
00:33:14.458526,22550.400391,5796.0,15.6,71.723999
00:33:14.958404,20016.0,23456.0,2984.800049,150.448395
00:33:15.458496,6297.600098,23352.0,2984.800049,150.224792
00:33:15.958618,6355.200195,23352.0,2974.399902,150.130203
00:33:16.458709,6307.200195,23324.0,2984.800049,150.233398
00:33:16.958801,5481.600098,7276.0,24299.599609,168.388
00:33:17.458862,883.200012,7304.0,24263.199219,168.112793
00:33:17.958923,854.400024,7272.0,24221.599609,168.293396
00:33:18.459014,873.599976,7276.0,24268.400391,168.224594
00:33:18.959106,758.400024,0.0,0.0,0.0
00:33:19.459197,0.0,0.0,0.0,0.0
00:33:19.959289,0.0,0.0,0.0,0.0
00:33:20.459381,0.0,0.0,0.0,0.0
00:33:20.959472,3993.600098,6128.0,31.200001,72.833397
00:33:21.459564,22905.599609,5892.0,26.0,72.196999
00:33:21.959655,22752.0,5816.0,41.599998,72.179802
00:33:22.459716,22752.0,5800.0,26.0,71.982002
00:33:22.959808,19958.400391,23552.0,3016.0,151.282593
00:33:23.459869,6355.200195,23444.0,3016.0,151.016006
00:33:23.959960,6355.200195,23400.0,2990.0,150.895599
00:33:24.460052,6374.399902,23440.0,3005.600098,150.938599
00:33:24.960113,5443.200195,7304.0,24320.400391,169.015793
00:33:25.460205,873.599976,7292.0,24325.599609,169.058807
00:33:25.960296,864.0,7320.0,24284.0,169.024399
00:33:26.460388,912.0,7308.0,24351.599609,169.033005
00:33:26.960510,768.0,0.0,0.0,0.0086
00:33:27.460723,0.0,0.0,0.0,0.0086
00:33:27.960632,0.0,0.0,0.0,0.0
00:33:28.460723,0.0,0.0,0.0,0.0
00:33:28.960937,4243.200195,6152.0,20.799999,73.254799
00:33:29.460906,23040.0,5900.0,36.400002,72.704399
00:33:29.960998,22848.0,5868.0,20.799999,72.575401
00:33:30.461212,22800.0,5844.0,36.400002,72.472198
00:33:30.961151,19843.199219,23576.0,3026.399902,151.746994
00:33:31.461212,6336.0,23520.0,3016.0,151.394394
00:33:31.961364,6355.200195,23456.0,3021.199951,151.256805
00:33:32.461395,6364.799805,23476.0,3021.199951,151.179398
00:33:32.961486,5356.799805,7328.0,24424.400391,169.764008
00:33:33.461700,902.400024,7348.0,24414.0,169.600601
00:33:33.961669,912.0,7352.0,24408.800781,169.746796
00:33:34.461761,892.799988,7364.0,24450.400391,169.617798
00:33:34.961883,758.400024,0.0,0.0,0.0
00:33:35.461944,0.0,0.0,0.0,0.0
00:33:35.962036,0.0,0.0,0.0,0.0
00:33:36.462249,0.0,0.0,0.0,0.0
00:33:36.962188,4550.399902,6176.0,31.200001,73.693398
00:33:37.462280,23193.599609,5952.0,10.4,73.246201
00:33:37.962402,23040.0,5900.0,36.400002,72.833397
00:33:38.462432,22924.800781,5868.0,26.0,72.807602
00:33:38.962524,19776.0,23680.0,3016.0,152.228607
00:33:39.462615,6384.0,23580.0,3016.0,151.996399
00:33:39.962707,6393.600098,23576.0,3021.199951,151.936203
00:33:40.462799,6374.399902,23576.0,3016.0,151.643799
00:33:40.962951,5356.799805,7364.0,24575.199219,170.365997
00:33:41.463012,883.200012,7392.0,24518.0,170.288605
00:33:41.963104,892.799988,7392.0,24486.800781,170.254196
00:33:42.463195,912.0,7400.0,24476.400391,170.400406
00:33:42.963256,720.0,0.0,0.0,0.0
00:33:43.463348,0.0,0.0,0.0,0.0
00:33:43.963409,0.0,0.0,0.0,0.0
00:33:44.463500,0.0,0.0,0.0,0.0086
00:33:44.963592,4761.600098,6208.0,31.200001,73.977203
00:33:45.463684,23328.0,5976.0,26.0,73.590202
00:33:45.963775,22982.400391,5940.0,15.6,73.383797
00:33:46.463867,23040.0,5904.0,15.6,73.246201
00:33:46.963958,19651.199219,23748.0,3052.399902,152.8564
00:33:47.464050,6432.0,23692.0,3047.199951,152.400604
00:33:47.964141,6412.799805,23656.0,3062.800049,152.314606
00:33:48.464263,6422.399902,23696.0,3036.800049,152.357605
00:33:48.964355,5280.0,7388.0,24627.199219,171.114197
00:33:49.464447,883.200012,7412.0,24637.599609,170.830399
00:33:49.964508,902.400024,7424.0,24622.0,171.079803
00:33:50.464569,883.200012,7380.0,24648.0,170.976593
00:33:50.964630,729.599976,0.0,0.0,0.0
00:33:51.464752,0.0,0.0,0.0,0.0
00:33:51.964843,0.0,0.0,0.0,0.0
00:33:52.465026,0.0,0.0,0.0,0.0172
00:33:52.964996,5068.799805,6240.0,26.0,74.407204
00:33:53.465087,23385.599609,6000.0,31.200001,73.891197
00:33:53.965270,23212.800781,5956.0,26.0,73.779404
00:33:54.465240,23059.199219,5932.0,20.799999,73.633202
00:33:54.965332,19612.800781,23856.0,3062.800049,153.380997
00:33:55.465515,6441.600098,23720.0,3078.399902,152.968201
00:33:55.965515,6422.399902,23756.0,3068.0,152.933807
00:33:56.465606,6432.0,23688.0,3042.0,152.684402
00:33:56.965789,5270.399902,7424.0,24726.0,171.595795
00:33:57.465759,912.0,7452.0,24715.599609,171.613007
00:33:57.965850,892.799988,7428.0,24720.800781,171.699005
00:33:58.466003,902.400024,7432.0,24694.800781,171.613007
00:33:58.966033,729.599976,0.0,0.0,0.0
00:33:59.466125,0.0,0.0,5.2,0.0
00:33:59.966247,0.0,0.0,0.0,0.0
00:34:00.466308,0.0,0.0,0.0,0.0
00:34:00.966400,5395.200195,6232.0,41.599998,74.751198
00:34:01.466552,23520.0,6040.0,26.0,74.355598
00:34:01.966583,23308.800781,5992.0,36.400002,74.097603
00:34:02.466644,23232.0,5952.0,31.200001,74.020203
00:34:02.966705,19507.199219,23856.0,3083.600098,153.854004
00:34:03.466796,6460.799805,23828.0,3083.600098,153.432602
00:34:03.966888,6451.200195,23832.0,3104.399902,153.329407
00:34:04.467163,6451.200195,23764.0,3073.199951,153.329407
00:34:04.967041,5212.799805,7436.0,24835.199219,172.214996
00:34:05.467132,902.400024,7488.0,24793.599609,172.257996
00:34:05.967254,912.0,7440.0,24814.400391,172.464401
00:34:06.467346,902.400024,7468.0,24814.400391,172.214996
00:34:06.967437,729.599976,0.0,0.0,0.0
00:34:07.467529,0.0,0.0,0.0,0.0
00:34:07.967590,0.0,0.0,0.0,0.0
00:34:08.467681,0.0,0.0,0.0,0.0
00:34:08.967742,5625.600098,6276.0,26.0,75.146797
00:34:09.467834,23644.800781,6072.0,31.200001,74.596397
00:34:09.967926,23452.800781,6016.0,31.200001,74.329803
00:34:10.468017,23347.199219,5972.0,41.599998,74.304001
00:34:10.968109,19449.599609,23996.0,3099.199951,154.2668
00:34:11.468200,6451.200195,23924.0,3114.800049,154.086197
00:34:11.968292,6470.399902,23864.0,3088.800049,153.854004
00:34:12.468383,6499.200195,23844.0,3073.199951,153.931396
00:34:12.968475,5193.600098,7488.0,24949.599609,173.135193
00:34:13.468536,931.200012,7508.0,24897.599609,173.074997
00:34:13.968627,950.400024,7524.0,24892.400391,173.126602
00:34:14.468719,902.400024,7524.0,24908.0,172.911606
00:34:14.968780,700.799988,0.0,0.0,0.0
00:34:15.468872,0.0,0.0,0.0,0.0
00:34:15.968933,0.0,0.0,0.0,0.0
00:34:16.469055,0.0,0.0,0.0,0.0
00:34:16.969146,5913.600098,6320.0,41.599998,75.645599
00:34:17.469360,23721.599609,6088.0,31.200001,74.9748
00:34:17.969329,23568.0,6028.0,36.400002,74.734001
00:34:18.469421,23462.400391,6012.0,26.0,74.613602
00:34:18.969573,19363.199219,24080.0,3114.800049,154.963394
00:34:19.469635,6528.0,23976.0,3114.800049,154.636597
00:34:19.969726,6508.799805,23936.0,3114.800049,154.378601
00:34:20.469848,6499.200195,23952.0,3109.600098,154.361404
00:34:20.969940,5136.0,7512.0,25048.400391,173.737198
00:34:21.469970,902.400024,7520.0,24944.400391,173.522202
00:34:21.970184,892.799988,7532.0,24944.400391,173.659805
00:34:22.470153,921.599976,7544.0,25032.800781,173.831802
00:34:22.970245,672.0,0.0,0.0,0.0
00:34:23.470428,0.0,0.0,0.0,0.0
00:34:23.970428,0.0,8.0,0.0,0.0
00:34:24.470520,0.0,0.0,0.0,0.0
00:34:24.970733,6220.799805,6336.0,36.400002,75.886398
00:34:25.470703,23875.199219,6076.0,15.6,75.361801
00:34:25.970794,23664.0,6060.0,41.599998,75.1726
00:34:26.470977,23510.400391,6048.0,10.4,75.121002
00:34:26.970947,19248.0,24136.0,3140.800049,155.350403
00:34:27.471038,6480.0,24028.0,3130.399902,155.195602
00:34:27.971282,6528.0,24008.0,3114.800049,154.946198
00:34:28.471191,6508.799805,24012.0,3130.399902,154.860199
00:34:28.971282,5068.799805,7560.0,25110.800781,174.339203
00:34:29.471466,883.200012,7552.0,25074.400391,174.347794
00:34:29.971435,912.0,7572.0,25043.199219,174.3564
00:34:30.471527,883.200012,7580.0,25027.599609,174.485397
00:34:30.971618,691.200012,0.0,0.0,0.0
00:34:31.471679,0.0,0.0,0.0,0.0
00:34:31.971771,0.0,0.0,0.0,0.0
00:34:32.471862,0.0,0.0,0.0,0.0
00:34:32.971923,6528.0,6384.0,26.0,76.213203
00:34:33.472015,23961.599609,6148.0,31.200001,75.705803
00:34:33.972106,23702.400391,6072.0,41.599998,75.482201
00:34:34.472198,23664.0,6060.0,26.0,75.4478
00:34:34.972290,19123.199219,24216.0,3146.0,155.952393
00:34:35.472381,6528.0,24128.0,3146.0,155.754593
00:34:35.972473,6499.200195,24068.0,3140.800049,155.582596
00:34:36.472564,6489.600098,24068.0,3140.800049,155.531006
00:34:36.972625,5049.600098,7596.0,25240.800781,175.0616
00:34:37.472717,931.200012,7608.0,25168.0,175.087402
00:34:37.972808,921.599976,7612.0,25147.199219,175.0186
00:34:38.472869,931.200012,7600.0,25194.0,175.0186
00:34:38.972961,681.599976,0.0,0.0,0.0
00:34:39.473052,0.0,0.0,0.0,0.0
00:34:39.973114,0.0,0.0,0.0,0.0
00:34:40.473205,0.0,0.0,0.0,0.0
00:34:40.973266,6796.799805,6380.0,15.6,76.677597
00:34:41.473388,24057.599609,6184.0,36.400002,76.0756
00:34:41.973480,23884.800781,6080.0,36.400002,75.894997
00:34:42.473663,23817.599609,6096.0,36.400002,75.748802
00:34:42.973602,19075.199219,24276.0,3166.800049,156.692001
00:34:43.473693,6547.200195,24224.0,3172.0,156.115799
00:34:43.973907,6547.200195,24156.0,3146.0,156.098602
00:34:44.473846,6556.799805,24196.0,3135.600098,155.986801
00:34:44.973937,5020.799805,7608.0,25318.800781,175.758194
00:34:45.474151,950.400024,7616.0,25230.400391,175.680801
00:34:45.974121,940.799988,7628.0,25272.0,175.809799
00:34:46.474212,921.599976,7624.0,25225.199219,175.775406
00:34:46.974426,652.799988,0.0,0.0,0.0
00:34:47.474395,0.0,0.0,0.0,0.0086
00:34:47.974487,0.0,0.0,0.0,0.0
00:34:48.474639,0.0,0.0,0.0,0.0
00:34:48.974639,7104.0,6436.0,20.799999,77.030197
00:34:49.474731,24153.599609,6164.0,31.200001,76.5056
00:34:49.974884,23980.800781,6156.0,26.0,76.135803
00:34:50.474914,23856.0,6104.0,31.200001,76.084198
00:34:50.975006,18998.400391,24388.0,3177.199951,156.992996
00:34:51.475189,6576.0,24280.0,3156.399902,156.623199
00:34:51.975158,6566.399902,24272.0,3177.199951,156.554398
00:34:52.475250,6518.399902,24252.0,3172.0,156.511398
00:34:52.975341,4934.399902,7640.0,25433.199219,176.300003
00:34:53.475372,931.200012,7656.0,25355.199219,176.257004
00:34:53.975463,950.400024,7660.0,25360.400391,176.162399
00:34:54.475555,940.799988,7664.0,25370.800781,176.429001
00:34:54.975616,681.599976,0.0,0.0,0.0172
00:34:55.475708,0.0,0.0,0.0,0.0
00:34:55.975921,0.0,0.0,0.0,0.0
00:34:56.475891,0.0,0.0,0.0,0.0172
00:34:56.975982,7334.399902,6440.0,31.200001,77.314003
00:34:57.476104,24268.800781,6216.0,26.0,76.832397
00:34:57.976196,24067.199219,6156.0,31.200001,76.600197
00:34:58.476287,23971.199219,6140.0,20.799999,76.540001
00:34:58.976379,18873.599609,24456.0,3203.199951,157.457397
00:34:59.476470,6556.799805,24344.0,3172.0,157.070404
00:34:59.976562,6595.200195,24324.0,3177.199951,157.053207
00:35:00.476654,6566.399902,24332.0,3187.600098,157.207993
00:35:00.976745,4944.0,7692.0,25443.599609,176.841797
00:35:01.476837,950.400024,7640.0,25454.0,176.858994
00:35:01.976928,950.400024,7676.0,25417.599609,176.772995
00:35:02.477020,931.200012,7676.0,25443.599609,176.927795
00:35:02.977111,662.400024,0.0,0.0,0.0
00:35:03.477233,0.0,0.0,0.0,0.0
00:35:03.977325,0.0,0.0,0.0,0.0
00:35:04.477416,0.0,0.0,0.0,0.0
00:35:04.977478,7718.399902,6460.0,41.599998,77.804199
00:35:05.477569,24364.800781,6240.0,36.400002,77.073196
00:35:05.977722,24163.199219,6196.0,36.400002,76.995804
00:35:06.477722,24057.599609,6160.0,31.200001,76.875397
00:35:06.977813,18748.800781,24508.0,3218.800049,158.136795
00:35:07.477996,6614.399902,24408.0,3198.0,157.612198
00:35:07.977996,6556.799805,24432.0,3187.600098,157.552002
00:35:08.478088,6585.600098,24368.0,3208.399902,157.466003
00:35:08.978271,4876.799805,7696.0,25604.800781,177.779205
00:35:09.478240,931.200012,7716.0,25521.599609,177.581406
